Cliente;"Consolidado
 Agrupaci�n";"Albar�n
 SuReferencia";"ID Palet
 (si Paletizado)";ID Portadora;C�digo de Art�culo;Descripci�n Art�culo;2� Descripci�n;Unidades;Partida Arancelaria;C�digo Barras(EAN13);C�digo Barras(DUN14);Cantidad en DUN14;N� de Serie;Lote;Fecha Caducidad;Medidas de Portadora;Volumen m� Portadora;"Peso Bruto Portadora
 (en Kgs.)";Medidas de Palet;Volumen m� Palet;"Peso Bruto Palet
 (en Kgs.)";Fecha Inicio Picking;Hora  Inicio Picking;Fecha Final Picking;Hora  Final Picking;Albar�n del Cliente;Pedido del Cliente;N� Documento Cliente;C�digo del Cliente;Nombre Destinatario;Direcci�n;C�digo Postal;Poblaci�n;Provincia;Pa�s (ISO);Tel�fono;e-mail;Especificos Cliente;DVD Tipo;DVD N�mero;DVD Partida;"Embalaje
 Art�culo Clte.
 Relacionado";"Art�culo Clte.
 Original de este
 Sub-Elemento"
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143602;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143651;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143680;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143686;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143697;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143731;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143737;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143748;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143773;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143793;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143799;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143803;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143826;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143833;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143928;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143961;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143995;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;143996;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;144141;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1E-03;Loadsensing Edge Device G6 Tiltmeter with external antenna a;               ;1;               ;LSG6TIL90X-1E-03;               ;;144142;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;410000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;152960;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;153198;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;159893;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;159938;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;159940;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;159985;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;144140;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;152805;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;152813;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;152895;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LSG6TIL90X-1-06;Loadsensing Edge Device G6 Tiltmeter with external antenna.;               ;1;               ;LSG6TIL90X-1-06;               ;;152934;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;190000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90I-1E-02;Loadsensing Edge Device G6 Tiltmeter with internal antenna a;               ;1;               ;LSG6TIL90I-1E-02;               ;;99150;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;20000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90I-1E-02;Loadsensing Edge Device G6 Tiltmeter with internal antenna a;               ;1;               ;LSG6TIL90I-1E-02;               ;;99451;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;20000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90I-1E-02;Loadsensing Edge Device G6 Tiltmeter with internal antenna a;               ;1;               ;LSG6TIL90I-1E-02;               ;;99515;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;20000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90I-1E-02;Loadsensing Edge Device G6 Tiltmeter with internal antenna a;               ;1;               ;LSG6TIL90I-1E-02;               ;;99541;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;20000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90I-1E-02;Loadsensing Edge Device G6 Tiltmeter with internal antenna a;               ;1;               ;LSG6TIL90I-1E-02;               ;;99561;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;20000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LSG6TIL90I-1E-02;Loadsensing Edge Device G6 Tiltmeter with internal antenna a;               ;1;               ;LSG6TIL90I-1E-02;               ;;99619;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;20000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LSG6LASTIL90-1;Loadsensing Edge Device G6 Laser distance meter and Tiltmete;               ;1;               ;LSG6LASTIL90-1;               ;;145308;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;170000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LSG6LASTIL90-1;Loadsensing Edge Device G6 Laser distance meter and Tiltmete;               ;1;               ;LSG6LASTIL90-1;               ;;159997;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;170000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111531;LSG6KIOGW9230GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW9230GS;               ;;7076FF038C53;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;280000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111531;LSG6KIOGW9230GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW9230GS;               ;;7076FF038F85;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;280000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111531;LSG6KIOGW9230GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW9230GS;               ;;7076FF03925D;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;280000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH0812B9;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH08126A;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH08126E;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH08128B;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH08128F;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH081281;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH08129D;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH081296;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
